Approach,Model,Corruption Type,Date,Fscore
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 15:30:30.170950,0.9653288011369328
DefaultAug+S&P,Xception,saturate_3,2024-04-13 15:30:32.694015,0.9526817459787502
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 15:30:35.210149,0.933181912658176
DefaultAug+S&P,Xception,snow_3,2024-04-13 15:30:37.728357,0.8791449624922715
DefaultAug+S&P,Xception,spatter_3,2024-04-13 15:30:40.258860,0.8732590203261991
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 15:30:42.783947,0.94407984395724
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 15:30:45.311489,0.9335578540637076
DefaultAug+S&P,Xception,brightness_3,2024-04-13 15:40:42.711035,0.9550777546447388
DefaultAug+S&P,Xception,contrast_3,2024-04-13 15:40:45.236098,0.6994763308532526
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 15:40:47.779142,0.9491704597296268
DefaultAug+S&P,Xception,elastic_3,2024-04-13 15:40:50.307686,0.9189670660385932
DefaultAug+S&P,Xception,fog_3,2024-04-13 15:40:52.855049,0.8255267465385199
DefaultAug+S&P,Xception,frost_3,2024-04-13 15:40:55.371164,0.8583892714918593
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 15:40:57.912018,0.909495892367663
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 15:41:00.451472,0.9214781168486824
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 15:41:03.012489,0.9269803622482348
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 15:41:05.532846,0.9420409789348924
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 15:41:08.075016,0.9500858408810368
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 15:41:10.615067,0.8151148924821403
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 15:41:13.167943,0.965293775313401
DefaultAug+S&P,Xception,saturate_3,2024-04-13 15:41:15.697087,0.948496949876776
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 15:41:18.224871,0.9416292447670364
DefaultAug+S&P,Xception,snow_3,2024-04-13 15:41:20.743136,0.8787511285518479
DefaultAug+S&P,Xception,spatter_3,2024-04-13 15:41:23.296608,0.8774061676724175
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 15:41:25.841669,0.952119061566422
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 15:41:28.378519,0.9092229747249192
DefaultAug+S&P,Xception,brightness_3,2024-04-13 15:52:18.410749,0.9522949072463468
DefaultAug+S&P,Xception,contrast_3,2024-04-13 15:52:20.940718,0.777460613341493
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 15:52:23.475238,0.966286477213471
DefaultAug+S&P,Xception,elastic_3,2024-04-13 15:52:26.016610,0.9294412897483602
DefaultAug+S&P,Xception,fog_3,2024-04-13 15:52:28.553204,0.8744014808054255
DefaultAug+S&P,Xception,frost_3,2024-04-13 15:52:31.089139,0.8365695956523794
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 15:52:33.631872,0.907935698480817
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 15:52:36.160636,0.9499351326564442
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 15:52:38.691732,0.9025640871980216
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 15:52:41.219470,0.9299765774960524
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 15:52:43.772030,0.9496186073398352
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 15:52:46.346386,0.8499390904562594
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 15:52:48.879032,0.96448869959194
DefaultAug+S&P,Xception,saturate_3,2024-04-13 15:52:51.423693,0.9601872022827312
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 15:52:53.968652,0.9234501826271476
DefaultAug+S&P,Xception,snow_3,2024-04-13 15:52:56.493492,0.858076670458291
DefaultAug+S&P,Xception,spatter_3,2024-04-13 15:52:59.050475,0.862413850439108
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 15:53:01.578920,0.9348247101661344
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 15:53:04.111243,0.9396910079257428
DefaultAug+S&P,Xception,brightness_3,2024-04-13 16:06:35.925714,0.9657786355100556
DefaultAug+S&P,Xception,contrast_3,2024-04-13 16:06:38.448908,0.772338501797129
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 16:06:40.965039,0.9813458657688772
DefaultAug+S&P,Xception,elastic_3,2024-04-13 16:06:43.484521,0.9515142916744728
DefaultAug+S&P,Xception,fog_3,2024-04-13 16:06:45.996005,0.9008775029395804
DefaultAug+S&P,Xception,frost_3,2024-04-13 16:06:48.513035,0.8782213729497521
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 16:06:51.021000,0.9314379295205056
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 16:06:53.544102,0.965631789190374
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 16:06:56.054940,0.916831429151423
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 16:06:58.563500,0.9532369374635768
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 16:07:01.083386,0.969550457323722
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 16:07:03.591568,0.8824278919995991
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 16:07:06.126604,0.9811465598008288
DefaultAug+S&P,Xception,saturate_3,2024-04-13 16:07:08.649669,0.9781926317785418
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 16:07:11.184769,0.9482636381102958
DefaultAug+S&P,Xception,snow_3,2024-04-13 16:07:13.714141,0.8722290929480797
DefaultAug+S&P,Xception,spatter_3,2024-04-13 16:07:16.238695,0.874014664648689
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 16:07:18.754049,0.9623355413336736
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 16:07:21.261643,0.957144107273124
DefaultAug+S&P,Xception,brightness_3,2024-04-13 16:18:13.095576,0.9603614190880804
DefaultAug+S&P,Xception,contrast_3,2024-04-13 16:18:15.625635,0.7505397792893003
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 16:18:18.147364,0.9827947541565892
DefaultAug+S&P,Xception,elastic_3,2024-04-13 16:18:20.676962,0.9563849426583284
DefaultAug+S&P,Xception,fog_3,2024-04-13 16:18:23.203883,0.9041842807290952
DefaultAug+S&P,Xception,frost_3,2024-04-13 16:18:25.721011,0.8619797876054367
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 16:18:28.243296,0.9302514178277678
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 16:18:30.769005,0.9693274858981312
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 16:18:33.302800,0.9225526330412682
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 16:18:35.839817,0.9460046301872244
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 16:18:38.394607,0.97040569652548
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 16:18:40.924551,0.9028469189331152
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 16:18:43.454604,0.976966278154799
DefaultAug+S&P,Xception,saturate_3,2024-04-13 16:18:45.980273,0.9710175769406334
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 16:18:48.516914,0.9495170901610184
DefaultAug+S&P,Xception,snow_3,2024-04-13 16:18:51.031801,0.8983825862814407
DefaultAug+S&P,Xception,spatter_3,2024-04-13 16:18:53.552140,0.8986088299055017
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 16:18:56.070309,0.9624941439810406
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 16:18:58.580570,0.9623540150811042
