Approach,Model,Corruption Type,Date,Training Time,Fscore
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 13:16:58.060362,1599.426922082901,0.9152238732655078
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 13:17:00.449206,1599.426922082901,0.9299471587073432
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 13:17:02.838857,1599.426922082901,0.8443171702515535
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 13:17:05.240550,1599.426922082901,0.8526647554187619
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 13:17:07.652284,1599.426922082901,0.9304996509186626
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 13:17:10.079636,1599.426922082901,0.7697866320531664
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 13:45:14.295914,1679.44322347641,0.9014250484081768
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 13:45:16.705784,1679.44322347641,0.497283888511796
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 13:45:19.116451,1679.44322347641,0.8773330054782085
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 13:45:21.524285,1679.44322347641,0.8349429206933031
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 13:45:23.941017,1679.44322347641,0.7081109499613922
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 13:45:26.360892,1679.44322347641,0.7943868412561116
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 13:45:28.778873,1679.44322347641,0.8524764689245904
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 13:45:31.179987,1679.44322347641,0.8366380279354633
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 13:45:33.596863,1679.44322347641,0.8900126129481387
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 13:45:36.016395,1679.44322347641,0.8330712663065647
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 13:45:38.395832,1679.44322347641,0.9002270836025448
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 13:45:40.789496,1679.44322347641,0.7209046276471858
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 13:45:43.183292,1679.44322347641,0.9149747405455868
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 13:45:45.585557,1679.44322347641,0.9208444733273424
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 13:45:47.980649,1679.44322347641,0.9069315062138116
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 13:45:50.430704,1679.44322347641,0.8417299568399574
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 13:45:52.820742,1679.44322347641,0.823109810212455
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 13:45:55.227465,1679.44322347641,0.9112355736654704
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 13:45:57.631721,1679.44322347641,0.8300051103069345
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 14:10:29.282927,1465.9434609413147,0.9109432103774916
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 14:10:31.678367,1465.9434609413147,0.5157449632930694
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 14:10:34.070263,1465.9434609413147,0.9106268338753466
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 14:10:36.460426,1465.9434609413147,0.8690294040545326
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 14:10:38.839912,1465.9434609413147,0.7547505988937611
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 14:10:41.232557,1465.9434609413147,0.8167652285138418
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 14:10:43.600342,1465.9434609413147,0.8643940853262345
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 14:10:45.972914,1465.9434609413147,0.8770922786478555
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 14:10:48.354634,1465.9434609413147,0.8680707328966738
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 14:10:50.727785,1465.9434609413147,0.811103064025996
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 14:10:53.093207,1465.9434609413147,0.8982495786901487
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 14:10:55.456559,1465.9434609413147,0.7965788179115758
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 14:10:57.839534,1465.9434609413147,0.9223498151787004
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 14:11:00.220865,1465.9434609413147,0.9220560589959212
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 14:11:02.599654,1465.9434609413147,0.8924933073537595
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 14:11:04.992152,1465.9434609413147,0.8233960171494191
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 14:11:07.362969,1465.9434609413147,0.802598984282139
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 14:11:09.753054,1465.9434609413147,0.9004564657536311
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 14:11:12.227143,1465.9434609413147,0.8741134666405653
DefaultAug+Gaussian,ResNet50,brightness_3,2024-04-15 14:35:00.260022,1423.2132349014282,0.8763090137871442
DefaultAug+Gaussian,ResNet50,contrast_3,2024-04-15 14:35:02.663612,1423.2132349014282,0.4153940597202776
DefaultAug+Gaussian,ResNet50,defocus_blur_3,2024-04-15 14:35:05.544910,1423.2132349014282,0.8332428569307341
DefaultAug+Gaussian,ResNet50,elastic_3,2024-04-15 14:35:07.956456,1423.2132349014282,0.7912643944559625
DefaultAug+Gaussian,ResNet50,fog_3,2024-04-15 14:35:10.367253,1423.2132349014282,0.6416289198814092
DefaultAug+Gaussian,ResNet50,frost_3,2024-04-15 14:35:12.777702,1423.2132349014282,0.7568807466321829
DefaultAug+Gaussian,ResNet50,frosted_glass_blur_3,2024-04-15 14:35:15.169612,1423.2132349014282,0.8316702985420384
DefaultAug+Gaussian,ResNet50,gaussian_blur_3,2024-04-15 14:35:17.587082,1423.2132349014282,0.7776437652552791
DefaultAug+Gaussian,ResNet50,gaussian_noise_3,2024-04-15 14:35:19.993292,1423.2132349014282,0.8888396233103067
DefaultAug+Gaussian,ResNet50,impulse_noise_3,2024-04-15 14:35:22.407450,1423.2132349014282,0.8411678223841988
DefaultAug+Gaussian,ResNet50,jpeg_compression_3,2024-04-15 14:35:24.809645,1423.2132349014282,0.8838293400833794
DefaultAug+Gaussian,ResNet50,motion_blur_3,2024-04-15 14:35:27.237511,1423.2132349014282,0.672837265875468
DefaultAug+Gaussian,ResNet50,pixelate_3,2024-04-15 14:35:29.674752,1423.2132349014282,0.8922913426849984
DefaultAug+Gaussian,ResNet50,saturate_3,2024-04-15 14:35:32.171296,1423.2132349014282,0.9004260986554554
DefaultAug+Gaussian,ResNet50,shot_noise_3,2024-04-15 14:35:34.655117,1423.2132349014282,0.9016071942278916
DefaultAug+Gaussian,ResNet50,snow_3,2024-04-15 14:35:37.115653,1423.2132349014282,0.8172219568296228
DefaultAug+Gaussian,ResNet50,spatter_3,2024-04-15 14:35:39.534928,1423.2132349014282,0.8186600379508173
DefaultAug+Gaussian,ResNet50,speckle_noise_3,2024-04-15 14:35:41.950306,1423.2132349014282,0.9041695452958802
DefaultAug+Gaussian,ResNet50,zoom_blur_3,2024-04-15 14:35:44.357625,1423.2132349014282,0.7703320175281376
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 15:04:18.838594,1709.3297655582428,0.9359032238566616
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 15:04:21.456015,1709.3297655582428,0.5976777524809063
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 15:04:24.039024,1709.3297655582428,0.9089915714870586
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 15:04:26.635686,1709.3297655582428,0.8744483500117253
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 15:04:29.235263,1709.3297655582428,0.780982194434887
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 15:04:31.854431,1709.3297655582428,0.844367795730709
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 15:04:34.457533,1709.3297655582428,0.8848199695230576
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 15:04:37.048023,1709.3297655582428,0.8636982252586659
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 15:04:39.645783,1709.3297655582428,0.9290416143740874
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 15:04:42.241277,1709.3297655582428,0.9014996390329476
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 15:04:44.831069,1709.3297655582428,0.927207196284522
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 15:04:47.414917,1709.3297655582428,0.7618841333482991
DefaultAug+Gaussian,Xception,pixelate_3,2024-04-15 15:04:50.484425,1709.3297655582428,0.9432275043864056
DefaultAug+Gaussian,Xception,saturate_3,2024-04-15 15:04:53.072848,1709.3297655582428,0.9455914771967636
DefaultAug+Gaussian,Xception,shot_noise_3,2024-04-15 15:04:55.682203,1709.3297655582428,0.9391536147839362
DefaultAug+Gaussian,Xception,snow_3,2024-04-15 15:04:58.291930,1709.3297655582428,0.8851385062562341
DefaultAug+Gaussian,Xception,spatter_3,2024-04-15 15:05:00.914554,1709.3297655582428,0.8753466508094341
DefaultAug+Gaussian,Xception,speckle_noise_3,2024-04-15 15:05:03.537271,1709.3297655582428,0.9442352618762964
DefaultAug+Gaussian,Xception,zoom_blur_3,2024-04-15 15:05:06.151962,1709.3297655582428,0.861252583317212
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 15:28:09.153687,1378.2092187404633,0.9122504316538996
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 15:28:11.736332,1378.2092187404633,0.6073600983417052
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 15:28:14.312083,1378.2092187404633,0.9184858955975216
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 15:28:16.872830,1378.2092187404633,0.8876990173930048
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 15:28:19.465485,1378.2092187404633,0.8004380877723971
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 15:28:22.045457,1378.2092187404633,0.7887913309554152
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 15:28:24.621516,1378.2092187404633,0.8773858643414025
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 15:28:27.201612,1378.2092187404633,0.8885892514551987
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 15:28:29.773371,1378.2092187404633,0.9004481815501745
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 15:28:32.352763,1378.2092187404633,0.8673218720602183
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 15:28:34.943804,1378.2092187404633,0.9157418998834612
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 15:28:37.514322,1378.2092187404633,0.7925115577349173
DefaultAug+Gaussian,Xception,pixelate_3,2024-04-15 15:28:40.102977,1378.2092187404633,0.9348470020311194
DefaultAug+Gaussian,Xception,saturate_3,2024-04-15 15:28:42.685253,1378.2092187404633,0.9304073982353924
DefaultAug+Gaussian,Xception,shot_noise_3,2024-04-15 15:28:45.269681,1378.2092187404633,0.920281800152266
DefaultAug+Gaussian,Xception,snow_3,2024-04-15 15:28:47.853294,1378.2092187404633,0.8517225590708717
DefaultAug+Gaussian,Xception,spatter_3,2024-04-15 15:28:50.432526,1378.2092187404633,0.8546962786772759
DefaultAug+Gaussian,Xception,speckle_noise_3,2024-04-15 15:28:52.996923,1378.2092187404633,0.9258280928376548
DefaultAug+Gaussian,Xception,zoom_blur_3,2024-04-15 15:28:55.571212,1378.2092187404633,0.8780884488638032
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 15:49:11.583117,1210.8899562358856,0.8957682047611886
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 15:49:14.178698,1210.8899562358856,0.4925305389659959
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 15:49:16.757707,1210.8899562358856,0.8631021234848945
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 15:49:19.344148,1210.8899562358856,0.8343534814728247
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 15:49:21.905014,1210.8899562358856,0.7145061804171837
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 15:49:24.501811,1210.8899562358856,0.8045415106283457
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 15:49:27.093887,1210.8899562358856,0.8456955178425651
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 15:49:29.684694,1210.8899562358856,0.8072390574774332
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 15:49:32.274606,1210.8899562358856,0.8859198409077627
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 15:49:34.860160,1210.8899562358856,0.8494718797115001
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 15:49:37.459913,1210.8899562358856,0.8956638935924206
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 15:49:40.044300,1210.8899562358856,0.702246195794552
DefaultAug+Gaussian,Xception,pixelate_3,2024-04-15 15:49:42.612425,1210.8899562358856,0.9085138171403307
DefaultAug+Gaussian,Xception,saturate_3,2024-04-15 15:49:45.634533,1210.8899562358856,0.9126771193684304
DefaultAug+Gaussian,Xception,shot_noise_3,2024-04-15 15:49:48.220544,1210.8899562358856,0.9059821730212148
DefaultAug+Gaussian,Xception,snow_3,2024-04-15 15:49:50.818151,1210.8899562358856,0.8500875813204539
DefaultAug+Gaussian,Xception,spatter_3,2024-04-15 15:49:53.440040,1210.8899562358856,0.8408712034460721
DefaultAug+Gaussian,Xception,speckle_noise_3,2024-04-15 15:49:56.072066,1210.8899562358856,0.9147699627906374
DefaultAug+Gaussian,Xception,zoom_blur_3,2024-04-15 15:49:58.686804,1210.8899562358856,0.8101165954188512
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 16:16:39.991864,1596.4565906524658,0.9341720552856044
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 16:16:42.581157,1596.4565906524658,0.5410567128471379
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 16:16:45.172446,1596.4565906524658,0.9039322184894748
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 16:16:47.762646,1596.4565906524658,0.8779231978592531
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 16:16:50.381772,1596.4565906524658,0.7598701997826891
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 16:16:52.949668,1596.4565906524658,0.8382788741965209
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 16:16:55.526620,1596.4565906524658,0.873802053080493
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 16:16:58.117926,1596.4565906524658,0.8535437608450112
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 16:17:00.726983,1596.4565906524658,0.9066378048254882
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 16:17:03.307642,1596.4565906524658,0.8693057803803977
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 16:17:05.884420,1596.4565906524658,0.920577893825185
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 16:17:08.491275,1596.4565906524658,0.7518255169059392
DefaultAug+Gaussian,Xception,pixelate_3,2024-04-15 16:17:11.515474,1596.4565906524658,0.934259384065124
DefaultAug+Gaussian,Xception,saturate_3,2024-04-15 16:17:14.103237,1596.4565906524658,0.9422625955080178
DefaultAug+Gaussian,Xception,shot_noise_3,2024-04-15 16:17:16.708768,1596.4565906524658,0.9229081019354158
DefaultAug+Gaussian,Xception,snow_3,2024-04-15 16:17:19.322902,1596.4565906524658,0.8692735636579432
DefaultAug+Gaussian,Xception,spatter_3,2024-04-15 16:17:21.980531,1596.4565906524658,0.8459453002857191
DefaultAug+Gaussian,Xception,speckle_noise_3,2024-04-15 16:17:24.596779,1596.4565906524658,0.9309560816910184
DefaultAug+Gaussian,Xception,zoom_blur_3,2024-04-15 16:17:27.239252,1596.4565906524658,0.8588356619546907
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 16:40:45.357529,1393.3481261730194,0.9030451503652884
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 16:40:47.968953,1393.3481261730194,0.4414417537866483
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 16:40:50.552230,1393.3481261730194,0.8879364125268714
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 16:40:53.140098,1393.3481261730194,0.857044403419222
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 16:40:55.770555,1393.3481261730194,0.7032169493796716
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 16:40:58.376426,1393.3481261730194,0.7832858376988667
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 16:41:00.988228,1393.3481261730194,0.8596864321857012
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 16:41:03.997920,1393.3481261730194,0.8433037159635518
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 16:41:06.608873,1393.3481261730194,0.8976191185882154
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 16:41:09.249944,1393.3481261730194,0.8497833911010554
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 16:41:11.833658,1393.3481261730194,0.9071847305596392
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 16:41:14.447273,1393.3481261730194,0.7460016519759985
DefaultAug+Gaussian,Xception,pixelate_3,2024-04-15 16:41:17.059998,1393.3481261730194,0.9102886830930468
DefaultAug+Gaussian,Xception,saturate_3,2024-04-15 16:41:19.693940,1393.3481261730194,0.9210766628152502
DefaultAug+Gaussian,Xception,shot_noise_3,2024-04-15 16:41:22.335487,1393.3481261730194,0.9160665932370372
DefaultAug+Gaussian,Xception,snow_3,2024-04-15 16:41:24.942650,1393.3481261730194,0.8564023765664436
DefaultAug+Gaussian,Xception,spatter_3,2024-04-15 16:41:27.566121,1393.3481261730194,0.8471383280535434
DefaultAug+Gaussian,Xception,speckle_noise_3,2024-04-15 16:41:30.174295,1393.3481261730194,0.924339992310398
DefaultAug+Gaussian,Xception,zoom_blur_3,2024-04-15 16:41:32.814230,1393.3481261730194,0.8389028214118189
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 17:01:54.199116,1216.5935671329498,0.8904399497870559
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 17:01:56.798560,1216.5935671329498,0.6383700137195487
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 17:01:59.407738,1216.5935671329498,0.9017443139781134
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 17:02:02.014661,1216.5935671329498,0.8676492609817338
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 17:02:05.054930,1216.5935671329498,0.7959693242209838
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 17:02:07.642948,1216.5935671329498,0.788673397323856
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 17:02:10.237493,1216.5935671329498,0.862592032593661
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 17:02:12.840138,1216.5935671329498,0.870354356603517
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 17:02:15.437104,1216.5935671329498,0.8579618695019692
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 17:02:18.045694,1216.5935671329498,0.8202713970252523
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 17:02:20.694072,1216.5935671329498,0.8906350597207903
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 17:02:23.288287,1216.5935671329498,0.7795561684740393
DefaultAug+Gaussian,Xception,pixelate_3,2024-04-15 17:02:25.875053,1216.5935671329498,0.9135443676056726
DefaultAug+Gaussian,Xception,saturate_3,2024-04-15 17:02:28.471724,1216.5935671329498,0.904172484858784
DefaultAug+Gaussian,Xception,shot_noise_3,2024-04-15 17:02:31.080522,1216.5935671329498,0.8803194179503399
DefaultAug+Gaussian,Xception,snow_3,2024-04-15 17:02:33.677358,1216.5935671329498,0.8264999035869696
DefaultAug+Gaussian,Xception,spatter_3,2024-04-15 17:02:36.291504,1216.5935671329498,0.822264296803614
DefaultAug+Gaussian,Xception,speckle_noise_3,2024-04-15 17:02:38.889839,1216.5935671329498,0.8946318812107169
DefaultAug+Gaussian,Xception,zoom_blur_3,2024-04-15 17:02:41.506049,1216.5935671329498,0.8598811632332218
DefaultAug+Gaussian,Xception,brightness_3,2024-04-15 17:23:52.287247,1265.5167620182035,0.893214578550683
DefaultAug+Gaussian,Xception,contrast_3,2024-04-15 17:23:55.819105,1265.5167620182035,0.5120636218985938
DefaultAug+Gaussian,Xception,defocus_blur_3,2024-04-15 17:23:58.401208,1265.5167620182035,0.8658126282431198
DefaultAug+Gaussian,Xception,elastic_3,2024-04-15 17:24:00.976667,1265.5167620182035,0.8310725830734199
DefaultAug+Gaussian,Xception,fog_3,2024-04-15 17:24:03.564152,1265.5167620182035,0.7173607137673292
DefaultAug+Gaussian,Xception,frost_3,2024-04-15 17:24:06.148194,1265.5167620182035,0.7838955289455325
DefaultAug+Gaussian,Xception,frosted_glass_blur_3,2024-04-15 17:24:08.745107,1265.5167620182035,0.8614935406461008
DefaultAug+Gaussian,Xception,gaussian_blur_3,2024-04-15 17:24:11.351520,1265.5167620182035,0.8244597936243514
DefaultAug+Gaussian,Xception,gaussian_noise_3,2024-04-15 17:24:13.954816,1265.5167620182035,0.8878478520402682
DefaultAug+Gaussian,Xception,impulse_noise_3,2024-04-15 17:24:16.535587,1265.5167620182035,0.8547705593153342
DefaultAug+Gaussian,Xception,jpeg_compression_3,2024-04-15 17:24:19.123658,1265.5167620182035,0.8981387617096892
DefaultAug+Gaussian,Xception,motion_blur_3,2024-04-15 17:24:21.722988,1265.5167620182035,0.7000493324798653
