Approach,Model,Corruption Type,Date,Training Time,Fscore
Gaussian,Xception,pixelate_3,2024-04-17 07:10:20.375132,569.5942718982697,0.6604114489823149
Gaussian,Xception,saturate_3,2024-04-17 07:10:23.090050,569.5942718982697,0.6728608986180318
Gaussian,Xception,shot_noise_3,2024-04-17 07:10:25.804041,569.5942718982697,0.6617570469504682
Gaussian,Xception,snow_3,2024-04-17 07:10:28.528071,569.5942718982697,0.6106330865183744
Gaussian,Xception,spatter_3,2024-04-17 07:10:31.209758,569.5942718982697,0.6125469836604823
Gaussian,Xception,speckle_noise_3,2024-04-17 07:10:33.917571,569.5942718982697,0.6672700991367011
Gaussian,Xception,zoom_blur_3,2024-04-17 07:10:36.625029,569.5942718982697,0.5299509447986639
Gaussian,Xception,in-sample,2024-04-17 07:19:32.317915,530.7660138607025,0.643975116642938
Gaussian,Xception,brightness_3,2024-04-17 07:19:35.429147,530.7660138607025,0.5843685176808935
Gaussian,Xception,contrast_3,2024-04-17 07:19:38.127836,530.7660138607025,0.2676386446077473
Gaussian,Xception,defocus_blur_3,2024-04-17 07:19:40.814611,530.7660138607025,0.544208274643738
Gaussian,Xception,elastic_3,2024-04-17 07:19:43.510844,530.7660138607025,0.5142773759131642
Gaussian,Xception,fog_3,2024-04-17 07:19:46.191614,530.7660138607025,0.3929887316567473
Gaussian,Xception,frost_3,2024-04-17 07:19:48.879901,530.7660138607025,0.4627308497655927
Gaussian,Xception,frosted_glass_blur_3,2024-04-17 07:19:51.571328,530.7660138607025,0.5468333846560699
Gaussian,Xception,gaussian_blur_3,2024-04-17 07:19:54.262640,530.7660138607025,0.491914730920968
Gaussian,Xception,gaussian_noise_3,2024-04-17 07:19:56.993276,530.7660138607025,0.6597839581306764
Gaussian,Xception,impulse_noise_3,2024-04-17 07:19:59.704220,530.7660138607025,0.6498163596883519
Gaussian,Xception,jpeg_compression_3,2024-04-17 07:20:02.371881,530.7660138607025,0.6335003673709518
Gaussian,Xception,motion_blur_3,2024-04-17 07:20:05.052424,530.7660138607025,0.3859724478355019
Gaussian,Xception,pixelate_3,2024-04-17 07:20:07.757803,530.7660138607025,0.6240147500572
Gaussian,Xception,saturate_3,2024-04-17 07:20:10.434571,530.7660138607025,0.6382615513857954
Gaussian,Xception,shot_noise_3,2024-04-17 07:20:13.095837,530.7660138607025,0.6633158065598251
Gaussian,Xception,snow_3,2024-04-17 07:20:15.795484,530.7660138607025,0.5950448759526052
Gaussian,Xception,spatter_3,2024-04-17 07:20:18.513808,530.7660138607025,0.6184015420670641
Gaussian,Xception,speckle_noise_3,2024-04-17 07:20:21.194486,530.7660138607025,0.6595132725158965
Gaussian,Xception,zoom_blur_3,2024-04-17 07:20:23.877578,530.7660138607025,0.4516872999301393
Gaussian,Xception,in-sample,2024-04-17 07:33:39.167064,789.9218215942383,0.7269071067224695
Gaussian,Xception,brightness_3,2024-04-17 07:33:42.288710,789.9218215942383,0.6946822078131264
Gaussian,Xception,contrast_3,2024-04-17 07:33:44.989537,789.9218215942383,0.5155694768519388
Gaussian,Xception,defocus_blur_3,2024-04-17 07:33:47.686187,789.9218215942383,0.699514028058046
Gaussian,Xception,elastic_3,2024-04-17 07:33:50.383894,789.9218215942383,0.6642036209063467
Gaussian,Xception,fog_3,2024-04-17 07:33:53.072231,789.9218215942383,0.6400589297821317
Gaussian,Xception,frost_3,2024-04-17 07:33:55.759708,789.9218215942383,0.565732406626128
Gaussian,Xception,frosted_glass_blur_3,2024-04-17 07:33:58.440145,789.9218215942383,0.6726057477369698
Gaussian,Xception,gaussian_blur_3,2024-04-17 07:34:01.129375,789.9218215942383,0.6727360154968067
Gaussian,Xception,gaussian_noise_3,2024-04-17 07:34:03.816264,789.9218215942383,0.7034227727082382
Gaussian,Xception,impulse_noise_3,2024-04-17 07:34:06.502310,789.9218215942383,0.6786050034985315
Gaussian,Xception,jpeg_compression_3,2024-04-17 07:34:09.181252,789.9218215942383,0.7109802223578646
Gaussian,Xception,motion_blur_3,2024-04-17 07:34:11.908767,789.9218215942383,0.6080474529632844
Gaussian,Xception,pixelate_3,2024-04-17 07:34:14.601237,789.9218215942383,0.7137065237060524
Gaussian,Xception,saturate_3,2024-04-17 07:34:17.289085,789.9218215942383,0.7188965607617585
Gaussian,Xception,shot_noise_3,2024-04-17 07:34:19.984368,789.9218215942383,0.7147201834647309
Gaussian,Xception,snow_3,2024-04-17 07:34:22.671208,789.9218215942383,0.651301940903237
Gaussian,Xception,spatter_3,2024-04-17 07:34:25.344258,789.9218215942383,0.6449631451439484
Gaussian,Xception,speckle_noise_3,2024-04-17 07:34:28.049600,789.9218215942383,0.7182285939760262
Gaussian,Xception,zoom_blur_3,2024-04-17 07:34:30.730154,789.9218215942383,0.6535462039028613
Gaussian,Xception,in-sample,2024-04-17 07:43:26.557850,530.3766491413116,0.6430130798770691
Gaussian,Xception,brightness_3,2024-04-17 07:43:29.671119,530.3766491413116,0.6329137317521927
Gaussian,Xception,contrast_3,2024-04-17 07:43:32.382702,530.3766491413116,0.3691092327677396
Gaussian,Xception,defocus_blur_3,2024-04-17 07:43:35.076070,530.3766491413116,0.6189239373857708
Gaussian,Xception,elastic_3,2024-04-17 07:43:37.769925,530.3766491413116,0.597145886510073
Gaussian,Xception,fog_3,2024-04-17 07:43:40.444354,530.3766491413116,0.5398392377483269
Gaussian,Xception,frost_3,2024-04-17 07:43:43.139374,530.3766491413116,0.5413526388823746
Gaussian,Xception,frosted_glass_blur_3,2024-04-17 07:43:45.829833,530.3766491413116,0.6177386674051089
Gaussian,Xception,gaussian_blur_3,2024-04-17 07:43:48.536280,530.3766491413116,0.5881746127255276
Gaussian,Xception,gaussian_noise_3,2024-04-17 07:43:51.240883,530.3766491413116,0.6164355511276701
Gaussian,Xception,impulse_noise_3,2024-04-17 07:43:54.023409,530.3766491413116,0.6025045367318071
Gaussian,Xception,jpeg_compression_3,2024-04-17 07:43:56.739981,530.3766491413116,0.6362055168851575
Gaussian,Xception,motion_blur_3,2024-04-17 07:43:59.465084,530.3766491413116,0.5146097605755606
Gaussian,Xception,pixelate_3,2024-04-17 07:44:02.178925,530.3766491413116,0.6420293763860179
Gaussian,Xception,saturate_3,2024-04-17 07:44:04.874585,530.3766491413116,0.6315330956194987
Gaussian,Xception,shot_noise_3,2024-04-17 07:44:07.568923,530.3766491413116,0.6310418794719909
Gaussian,Xception,snow_3,2024-04-17 07:44:10.255746,530.3766491413116,0.6017584983330881
Gaussian,Xception,spatter_3,2024-04-17 07:44:12.952450,530.3766491413116,0.5837445048736393
Gaussian,Xception,speckle_noise_3,2024-04-17 07:44:15.644637,530.3766491413116,0.6381107464943773
Gaussian,Xception,zoom_blur_3,2024-04-17 07:44:18.333728,530.3766491413116,0.576727452636851
