strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg),severity
Mixed,ResNet50,Contrast 5,2024-11-04 23:33:17.848474,2071.9828839302063,1,0.2225,4.0642194747924805,0.2539912917271408,0.175,0.2072232089994079,1000.0,0.0,0.0,0.0,1000.0,0.3032258064516129,0.047,0.0813852813852814,1000.0,0.1911987860394537,0.378,0.2539469264360094,1000.0,0.204398447606727,0.474,0.2856282012654413,1000.0,0.0,0.0,0.0,1000.0,0.3838383838383838,0.266,0.3142350856467808,1000.0,1.0,0.003,0.0059820538384845,1000.0,0.2119173474291206,0.882,0.3417280123982952,1000.0,0.0,0.0,0.0,1000.0,0.2548570063092439,0.2225,0.14901287699697,10000.0,0.2548570063092439,0.2225,0.14901287699697,10000.0,Highest
Mixed,ResNet50,Defocus Blur 1,2024-11-04 23:33:25.289340,2071.9828839302063,1,0.8086,0.6212646961212158,0.8222222222222222,0.851,0.8363636363636363,1000.0,0.8273444347063978,0.944,0.8818309201307799,1000.0,0.7285851780558229,0.757,0.7425208435507602,1000.0,0.6741452991452992,0.631,0.6518595041322315,1000.0,0.8486682808716707,0.701,0.7677984665936473,1000.0,0.7529411764705882,0.704,0.7276485788113695,1000.0,0.8281979458450047,0.887,0.8565910188314823,1000.0,0.7934973637961336,0.903,0.8447146866230122,1000.0,0.9160696008188332,0.895,0.9054122407688416,1000.0,0.9013303769401332,0.813,0.8548895899053627,1000.0,0.8093001878872105,0.8086,0.8069629485711122,10000.0,0.8093001878872106,0.8086,0.8069629485711124,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 2,2024-11-04 23:33:33.313102,2071.9828839302063,1,0.8091,0.6170547604560852,0.8313492063492064,0.838,0.8346613545816733,1000.0,0.8434704830053668,0.943,0.890462700661001,1000.0,0.7224334600760456,0.76,0.7407407407407408,1000.0,0.6666666666666666,0.644,0.6551373346897253,1000.0,0.8189944134078212,0.733,0.7736147757255937,1000.0,0.7610619469026548,0.688,0.722689075630252,1000.0,0.8341277407054337,0.875,0.854075158613958,1000.0,0.8075201432408237,0.902,0.8521492678318376,1000.0,0.8989098116947473,0.907,0.9029367844698856,1000.0,0.9081632653061223,0.801,0.851222104144527,1000.0,0.809269713735489,0.8090999999999999,0.8077689297089196,10000.0,0.8092697137354888,0.8091,0.8077689297089194,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 3,2024-11-04 23:33:41.372432,2071.9828839302063,1,0.8018,0.631434977054596,0.8281092012133469,0.819,0.823529411764706,1000.0,0.8604436229205176,0.931,0.8943323727185399,1000.0,0.7021276595744681,0.759,0.7294569918308504,1000.0,0.6295238095238095,0.661,0.6448780487804877,1000.0,0.796976241900648,0.738,0.766355140186916,1000.0,0.7719907407407407,0.667,0.7156652360515021,1000.0,0.8382352941176471,0.855,0.8465346534653465,1000.0,0.818686401480111,0.885,0.8505526189332051,1000.0,0.8701923076923077,0.905,0.8872549019607844,1000.0,0.9204152249134948,0.798,0.8548473486877345,1000.0,0.8036700504077091,0.8018000000000001,0.8013406724380074,10000.0,0.8036700504077092,0.8018,0.8013406724380073,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 4,2024-11-04 23:33:48.677307,2071.9828839302063,1,0.7906,0.6603367924690247,0.8237113402061855,0.799,0.8111675126903553,1000.0,0.8672985781990521,0.915,0.8905109489051095,1000.0,0.6821493624772313,0.749,0.7140133460438514,1000.0,0.599644128113879,0.674,0.6346516007532956,1000.0,0.7769556025369979,0.735,0.7553956834532374,1000.0,0.7775061124694377,0.636,0.6996699669966997,1000.0,0.8398791540785498,0.834,0.8369292523833416,1000.0,0.8178403755868544,0.871,0.8435835351089588,1000.0,0.8359303391384051,0.912,0.8723098995695838,1000.0,0.9297619047619048,0.781,0.848913043478261,1000.0,0.7950676897568497,0.7906,0.7907144789382695,10000.0,0.7950676897568497,0.7906,0.7907144789382694,10000.0,Lowest
Mixed,ResNet50,Defocus Blur 5,2024-11-04 23:33:56.194880,2071.9828839302063,1,0.7566,0.7799519300460815,0.8228941684665226,0.762,0.7912772585669782,1000.0,0.8813905930470347,0.862,0.8715874620829119,1000.0,0.638961038961039,0.738,0.6849187935034803,1000.0,0.5343629343629344,0.692,0.6030501089324619,1000.0,0.7182539682539683,0.724,0.7211155378486057,1000.0,0.7540106951871658,0.564,0.6453089244851258,1000.0,0.8249475890985325,0.787,0.8055271238485159,1000.0,0.8207171314741036,0.824,0.8223552894211578,1000.0,0.7804459691252144,0.91,0.840258541089566,1000.0,0.9177545691906004,0.703,0.796149490373726,1000.0,0.7693738657167116,0.7566,0.7581548530152531,10000.0,0.7693738657167116,0.7566,0.758154853015253,10000.0,Mid-Range
Mixed,ResNet50,Elastic 1,2024-11-04 23:34:03.920580,2071.9828839302063,1,0.7794,0.7175840139389038,0.7928709055876686,0.823,0.8076545632973503,1000.0,0.8184257602862254,0.915,0.8640226628895183,1000.0,0.6637323943661971,0.754,0.7059925093632958,1000.0,0.6379310344827587,0.629,0.6334340382678751,1000.0,0.7915717539863326,0.695,0.7401490947816827,1000.0,0.7879901960784313,0.643,0.7081497797356829,1000.0,0.8095238095238095,0.85,0.8292682926829269,1000.0,0.7581069237510956,0.865,0.8080336291452593,1000.0,0.8570029382957884,0.875,0.8659079663532905,1000.0,0.9129901960784312,0.745,0.8204845814977973,1000.0,0.7830145912436739,0.7794,0.7783097118014679,10000.0,0.7830145912436739,0.7794,0.7783097118014679,10000.0,Highest
Mixed,ResNet50,Elastic 2,2024-11-04 23:34:11.958288,2071.9828839302063,1,0.7784,0.7074989080429077,0.8142023346303502,0.837,0.8254437869822485,1000.0,0.8403284671532847,0.921,0.8788167938931298,1000.0,0.6717625899280576,0.747,0.7073863636363638,1000.0,0.6111111111111112,0.605,0.6080402010050251,1000.0,0.7805714285714286,0.683,0.7285333333333335,1000.0,0.7446300715990454,0.624,0.6789989118607181,1000.0,0.8039772727272727,0.849,0.8258754863813229,1000.0,0.7688927943760984,0.875,0.8185219831618334,1000.0,0.8660801564027371,0.886,0.8759268413247653,1000.0,0.8969194312796208,0.757,0.8210412147505423,1000.0,0.7798475657779006,0.7784,0.7768584916329282,10000.0,0.7798475657779007,0.7784,0.7768584916329282,10000.0,Highest
Mixed,ResNet50,Elastic 3,2024-11-04 23:34:21.278361,2071.9828839302063,1,0.7782,0.7214405536651611,0.7915437561455261,0.805,0.7982151710461081,1000.0,0.8393686165273909,0.904,0.8704862782859895,1000.0,0.6631762652705061,0.76,0.7082945013979496,1000.0,0.6106280193236715,0.632,0.6211302211302212,1000.0,0.7909090909090909,0.696,0.7404255319148937,1000.0,0.764277035236938,0.629,0.6900713110257816,1000.0,0.8034682080924855,0.834,0.8184494602551521,1000.0,0.7994555353901996,0.881,0.8382492863939106,1000.0,0.8526011560693642,0.885,0.8684985279685966,1000.0,0.8957345971563981,0.756,0.8199566160520607,1000.0,0.7811162280121572,0.7782,0.7773776905470663,10000.0,0.7811162280121572,0.7782,0.7773776905470664,10000.0,Highest
Mixed,ResNet50,Elastic 4,2024-11-04 23:34:28.697215,2071.9828839302063,1,0.7705,0.7459897994995117,0.788027477919529,0.803,0.7954432887568104,1000.0,0.8323970037453183,0.889,0.8597678916827852,1000.0,0.6706864564007421,0.723,0.6958614051973051,1000.0,0.5863921217547001,0.655,0.6188001889466226,1000.0,0.7631296891747053,0.712,0.7366787377133988,1000.0,0.7413173652694611,0.619,0.6746594005449592,1000.0,0.8149951314508277,0.837,0.8258510113468179,1000.0,0.8005514705882353,0.871,0.8342911877394636,1000.0,0.8433852140077821,0.867,0.8550295857988165,1000.0,0.9033457249070632,0.729,0.8068622025456558,1000.0,0.7744227655218364,0.7705,0.7703244900272634,10000.0,0.7744227655218365,0.7705,0.7703244900272636,10000.0,Mid-Range
Mixed,ResNet50,Elastic 5,2024-11-04 23:34:36.118226,2071.9828839302063,1,0.7507,0.7866765856742859,0.7690839694656488,0.806,0.7871093750000001,1000.0,0.847424684159378,0.872,0.8595367175948743,1000.0,0.6855345911949685,0.654,0.669396110542477,1000.0,0.5675430643699003,0.626,0.5953399904897765,1000.0,0.7256728778467909,0.701,0.7131230925737538,1000.0,0.7,0.595,0.6432432432432432,1000.0,0.7587758775877588,0.843,0.7986736144007579,1000.0,0.7551020408163265,0.851,0.8001880582980723,1000.0,0.8507306889352818,0.815,0.8324821246169561,1000.0,0.8711943793911007,0.744,0.8025889967637541,1000.0,0.7531062173767155,0.7506999999999999,0.7501681323523666,10000.0,0.7531062173767155,0.7507,0.7501681323523665,10000.0,Mid-Range
Mixed,ResNet50,Fog 1,2024-11-04 23:34:43.246016,2071.9828839302063,1,0.8096,0.6193448901176453,0.8233009708737864,0.848,0.8354679802955665,1000.0,0.8636363636363636,0.931,0.8960538979788258,1000.0,0.7210820895522388,0.773,0.7461389961389961,1000.0,0.672650475184794,0.637,0.6543400102722137,1000.0,0.7997835497835498,0.739,0.7681912681912683,1000.0,0.7841981132075472,0.665,0.7196969696969696,1000.0,0.8193548387096774,0.889,0.852757793764988,1000.0,0.8212962962962963,0.887,0.8528846153846154,1000.0,0.8800773694390716,0.91,0.8947885939036383,1000.0,0.9057649667405764,0.817,0.8590956887486855,1000.0,0.8091145033423901,0.8096,0.8079415814375766,10000.0,0.8091145033423902,0.8096,0.8079415814375768,10000.0,Highest
Mixed,ResNet50,Fog 2,2024-11-04 23:34:50.298094,2071.9828839302063,1,0.7741,0.7220130562782288,0.8188405797101449,0.791,0.8046795523906408,1000.0,0.904860392967942,0.875,0.8896797153024911,1000.0,0.6523722627737226,0.715,0.6822519083969465,1000.0,0.6075117370892019,0.647,0.6266343825665859,1000.0,0.6989935956084172,0.764,0.7300525561395127,1000.0,0.8,0.564,0.66158357771261,1000.0,0.7715827338129496,0.858,0.8124999999999999,1000.0,0.8567041965199591,0.837,0.8467374810318665,1000.0,0.7781512605042017,0.926,0.845662100456621,1000.0,0.9215922798552472,0.764,0.8354291962821215,1000.0,0.7810609038841786,0.7741,0.7735210470279397,10000.0,0.7810609038841787,0.7741,0.7735210470279397,10000.0,Highest
Mixed,ResNet50,Fog 3,2024-11-04 23:34:57.720645,2071.9828839302063,1,0.7227,0.8982857465744019,0.7969094922737306,0.722,0.757607555089192,1000.0,0.9144811858608894,0.802,0.8545551411827385,1000.0,0.6181318681318682,0.675,0.6453154875717018,1000.0,0.5237315875613748,0.64,0.5760576057605761,1000.0,0.6177446102819237,0.745,0.6754306436990026,1000.0,0.7664473684210527,0.466,0.5796019900497513,1000.0,0.7370336669699727,0.81,0.771796093377799,1000.0,0.8637911464245176,0.761,0.809144072301967,1000.0,0.6765557163531114,0.935,0.7850545759865659,1000.0,0.922971114167813,0.671,0.7770700636942676,1000.0,0.7437797756446255,0.7227000000000001,0.7231633228713561,10000.0,0.7437797756446254,0.7227,0.7231633228713562,10000.0,Highest
Mixed,ResNet50,Fog 4,2024-11-04 23:35:05.465955,2071.9828839302063,1,0.6355,1.1839979887008667,0.7828348504551366,0.602,0.6806105144149236,1000.0,0.8861256544502618,0.677,0.7675736961451248,1000.0,0.5521653543307087,0.561,0.5565476190476191,1000.0,0.4225534672715489,0.652,0.5127801808887141,1000.0,0.5127245508982036,0.685,0.5864726027397261,1000.0,0.7180451127819549,0.382,0.4986945169712793,1000.0,0.6480496453900709,0.731,0.6870300751879699,1000.0,0.8596026490066225,0.649,0.7396011396011397,1000.0,0.5698254364089775,0.914,0.7019969278033795,1000.0,0.9077757685352622,0.502,0.6464906632324533,1000.0,0.6859702489528747,0.6355,0.6377797936032329,10000.0,0.6859702489528747,0.6355,0.637779793603233,10000.0,Highest
Mixed,ResNet50,Fog 5,2024-11-04 23:35:13.362896,2071.9828839302063,1,0.456,1.9119013547897337,0.6994633273703041,0.391,0.5016035920461834,1000.0,0.9,0.369,0.5234042553191489,1000.0,0.4382422802850356,0.369,0.4006514657980456,1000.0,0.260023818975784,0.655,0.3722648479681728,1000.0,0.3623283191628515,0.554,0.4381178331356267,1000.0,0.4889380530973451,0.221,0.3044077134986225,1000.0,0.5138755980861244,0.537,0.5251833740831295,1000.0,0.8234086242299795,0.401,0.5393409549428378,1000.0,0.4286480686695278,0.799,0.5579608938547486,1000.0,0.9010238907849828,0.264,0.4083526682134571,1000.0,0.5815951980661935,0.456,0.4571287598859973,10000.0,0.5815951980661934,0.456,0.4571287598859972,10000.0,Highest
Mixed,ResNet50,Frost 1,2024-11-04 23:35:20.379906,2071.9828839302063,1,0.7895,0.7160703539848328,0.7373653686826843,0.89,0.8065246941549614,1000.0,0.8222811671087533,0.93,0.8728296574378226,1000.0,0.7664804469273743,0.686,0.7240105540897098,1000.0,0.6415694591728526,0.605,0.6227483273288729,1000.0,0.8335467349551856,0.651,0.7310499719258844,1000.0,0.7428571428571429,0.702,0.7218508997429305,1000.0,0.8387413962635202,0.853,0.8458106098165593,1000.0,0.7803617571059431,0.906,0.8385006941230913,1000.0,0.8416119962511716,0.898,0.8688921141751331,1000.0,0.9073856975381008,0.774,0.8354020507285485,1000.0,0.7912201166862729,0.7895,0.7867619573523513,10000.0,0.7912201166862728,0.7895,0.7867619573523514,10000.0,Mid-Range
Mixed,ResNet50,Frost 2,2024-11-04 23:35:27.648553,2071.9828839302063,1,0.7585,0.8300244212150574,0.6689291101055806,0.887,0.7626827171109201,1000.0,0.7935819601040763,0.915,0.8499767765908035,1000.0,0.7727272727272727,0.629,0.6934950385887542,1000.0,0.5895953757225434,0.612,0.6005888125613346,1000.0,0.8257372654155496,0.616,0.7056128293241696,1000.0,0.7352272727272727,0.647,0.6882978723404256,1000.0,0.8169154228855722,0.821,0.8189526184538652,1000.0,0.783078307830783,0.87,0.8242539081004263,1000.0,0.7674418604651163,0.891,0.8246182322998613,1000.0,0.9099216710182768,0.697,0.7893544733861835,1000.0,0.7663155519002044,0.7585,0.7557833278756745,10000.0,0.7663155519002044,0.7585,0.7557833278756744,10000.0,Highest
Mixed,ResNet50,Frost 3,2024-11-04 23:35:35.408239,2071.9828839302063,1,0.7276,0.9424817562103271,0.6290780141843971,0.887,0.7360995850622407,1000.0,0.7951042611060744,0.877,0.8340466000951023,1000.0,0.7391304347826086,0.578,0.648709315375982,1000.0,0.5287553648068669,0.616,0.5690531177829099,1000.0,0.773936170212766,0.582,0.6643835616438356,1000.0,0.7579787234042553,0.57,0.6506849315068494,1000.0,0.7725118483412322,0.815,0.7931873479318735,1000.0,0.7992315081652257,0.832,0.8152866242038217,1000.0,0.7146341463414634,0.879,0.7883408071748879,1000.0,0.9014084507042254,0.64,0.7485380116959065,1000.0,0.7411768922049115,0.7275999999999999,0.7248329902473409,10000.0,0.7411768922049116,0.7276,0.7248329902473409,10000.0,Highest
Mixed,ResNet50,Frost 4,2024-11-04 23:35:43.105561,2071.9828839302063,1,0.7367,0.8979431390762329,0.6537890044576523,0.88,0.7502131287297529,1000.0,0.817174515235457,0.885,0.8497359577532405,1000.0,0.7509433962264151,0.597,0.6651810584958217,1000.0,0.5246449456975772,0.628,0.5716886663632227,1000.0,0.7811704834605598,0.614,0.6875699888017918,1000.0,0.7878359264497878,0.557,0.6526069127123609,1000.0,0.7658767772511849,0.808,0.786374695863747,1000.0,0.8104956268221575,0.834,0.8220798422868408,1000.0,0.7073170731707317,0.899,0.7917217084984588,1000.0,0.9097127222982216,0.665,0.7683419988445985,1000.0,0.7508960471069746,0.7367,0.7345513958349835,10000.0,0.7508960471069744,0.7367,0.7345513958349835,10000.0,Highest
Mixed,ResNet50,Frost 5,2024-11-04 23:35:50.133881,2071.9828839302063,1,0.7036,0.989895522594452,0.6206896551724138,0.846,0.7160389335590351,1000.0,0.8249258160237388,0.834,0.8294380905022376,1000.0,0.7217847769028871,0.55,0.6242905788876277,1000.0,0.4861111111111111,0.595,0.5350719424460431,1000.0,0.7045707915273133,0.632,0.6663152345809172,1000.0,0.7976782752902156,0.481,0.6001247660636306,1000.0,0.7040205303678357,0.823,0.7588750576302443,1000.0,0.8376068376068376,0.784,0.809917355371901,1000.0,0.648590021691974,0.897,0.7528325639949643,1000.0,0.911042944785276,0.594,0.7191283292978208,1000.0,0.7257020760479602,0.7036,0.7012032852334421,10000.0,0.7257020760479602,0.7036,0.7012032852334422,10000.0,Highest
Mixed,ResNet50,Frosted Glass Blur 1,2024-11-04 23:35:57.396932,2071.9828839302063,1,0.7621,0.7613915801048279,0.7641255605381166,0.852,0.8056737588652483,1000.0,0.822550831792976,0.89,0.8549471661863592,1000.0,0.75,0.606,0.670353982300885,1000.0,0.6282782212086659,0.551,0.5871070857751731,1000.0,0.7651775486827033,0.668,0.7132941804591564,1000.0,0.6821782178217822,0.689,0.6855721393034826,1000.0,0.714859437751004,0.89,0.7928730512249442,1000.0,0.7690265486725664,0.869,0.8159624413145539,1000.0,0.8841991341991342,0.817,0.8492723492723492,1000.0,0.842948717948718,0.789,0.8150826446280992,1000.0,0.7623344218615666,0.7621,0.7590138799330252,10000.0,0.7623344218615667,0.7621,0.759013879933025,10000.0,Mid-Range
Mixed,ResNet50,Frosted Glass Blur 2,2024-11-04 23:36:04.772530,2071.9828839302063,1,0.7638,0.7528498768806458,0.7588075880758808,0.84,0.79734219269103,1000.0,0.8313253012048193,0.897,0.862914862914863,1000.0,0.7582417582417582,0.621,0.6827927432655305,1000.0,0.6193619361936193,0.563,0.5898376113148245,1000.0,0.7680826636050516,0.669,0.7151256012827365,1000.0,0.6913705583756345,0.681,0.6861460957178841,1000.0,0.7313064913722268,0.89,0.8028867839422643,1000.0,0.7574171029668412,0.868,0.8089468779123951,1000.0,0.8908296943231441,0.816,0.8517745302713987,1000.0,0.8338590956887487,0.793,0.8129164531009738,1000.0,0.7640602190047725,0.7638,0.76106837524139,10000.0,0.7640602190047724,0.7638,0.76106837524139,10000.0,Mid-Range
Mixed,ResNet50,Frosted Glass Blur 3,2024-11-04 23:36:11.879462,2071.9828839302063,1,0.7709,0.7234573364257812,0.7858490566037736,0.833,0.8087378640776698,1000.0,0.8540856031128404,0.878,0.8658777120315582,1000.0,0.7330316742081447,0.648,0.6878980891719746,1000.0,0.6170431211498973,0.601,0.6089159067882471,1000.0,0.7551240560949298,0.7,0.7265179034769071,1000.0,0.7219827586206896,0.67,0.6950207468879669,1000.0,0.7384744341994971,0.881,0.8034655722754218,1000.0,0.783710407239819,0.866,0.8228028503562946,1000.0,0.8693877551020408,0.852,0.8606060606060605,1000.0,0.8469055374592834,0.78,0.8120770432066632,1000.0,0.7705594403790916,0.7709,0.7691919748878764,10000.0,0.7705594403790915,0.7709,0.7691919748878764,10000.0,Mid-Range
Mixed,ResNet50,Frosted Glass Blur 4,2024-11-04 23:36:19.011088,2071.9828839302063,1,0.7101,0.9423613548278807,0.7147887323943662,0.812,0.7602996254681649,1000.0,0.817258883248731,0.805,0.8110831234256927,1000.0,0.7386196769456681,0.503,0.5984533016061868,1000.0,0.56442417331813,0.495,0.5274374001065529,1000.0,0.6746724890829694,0.618,0.6450939457202506,1000.0,0.6417004048582996,0.634,0.6378269617706237,1000.0,0.6425470332850941,0.888,0.7455919395465995,1000.0,0.7259194395796847,0.829,0.7740429505135388,1000.0,0.8404494382022472,0.748,0.7915343915343915,1000.0,0.7666999002991027,0.769,0.7678482276585124,1000.0,0.7127080171214294,0.7101000000000001,0.7059211867350513,10000.0,0.7127080171214294,0.7101,0.7059211867350513,10000.0,Highest
Mixed,ResNet50,Frosted Glass Blur 5,2024-11-04 23:36:26.410756,2071.9828839302063,1,0.7212,0.9051352739334106,0.7430939226519337,0.807,0.7737296260786194,1000.0,0.8436853002070394,0.815,0.8290946083418107,1000.0,0.7214854111405835,0.544,0.6202964652223489,1000.0,0.5428859737638748,0.538,0.5404319437468609,1000.0,0.6736318407960199,0.677,0.6753117206982544,1000.0,0.6769911504424779,0.612,0.6428571428571429,1000.0,0.6566265060240963,0.872,0.7491408934707903,1000.0,0.7646493756003843,0.796,0.7800097991180793,1000.0,0.828335056876939,0.801,0.8144382308083377,1000.0,0.7828810020876826,0.75,0.7660878447395301,1000.0,0.7234265539591032,0.7212,0.7191398275081775,10000.0,0.7234265539591033,0.7212,0.7191398275081775,10000.0,Mid-Range
Mixed,ResNet50,Gaussian Blur 1,2024-11-04 23:36:33.556493,2071.9828839302063,1,0.8091,0.6214650869369507,0.8236434108527132,0.85,0.8366141732283465,1000.0,0.8276465441819773,0.946,0.8828744750349977,1000.0,0.7280617164898746,0.755,0.7412862052037309,1000.0,0.6755602988260405,0.633,0.6535880227155395,1000.0,0.8486682808716707,0.701,0.7677984665936473,1000.0,0.7542735042735043,0.706,0.7293388429752067,1000.0,0.8291316526610645,0.888,0.8575567358763884,1000.0,0.7934973637961336,0.903,0.8447146866230122,1000.0,0.9152196118488254,0.896,0.9055078322385044,1000.0,0.902330743618202,0.813,0.855339295107838,1000.0,0.8098033127420006,0.8090999999999999,0.8074618735597211,10000.0,0.8098033127420006,0.8091,0.8074618735597211,10000.0,Lowest
Mixed,ResNet50,Gaussian Blur 2,2024-11-04 23:36:40.419772,2071.9828839302063,1,0.8012,0.6333022117614746,0.8260869565217391,0.817,0.8215183509301157,1000.0,0.8617810760667903,0.929,0.8941289701636189,1000.0,0.7004608294930875,0.76,0.7290167865707434,1000.0,0.628436018957346,0.663,0.6452554744525548,1000.0,0.7946236559139785,0.739,0.7658031088082902,1000.0,0.7736289381563594,0.663,0.7140549273021002,1000.0,0.84251968503937,0.856,0.8492063492063492,1000.0,0.8197026022304833,0.882,0.8497109826589595,1000.0,0.8636796949475691,0.906,0.884333821376281,1000.0,0.9213872832369944,0.797,0.854691689008043,1000.0,0.8032306740563717,0.8012,0.8007720460477055,10000.0,0.8032306740563717,0.8012,0.8007720460477056,10000.0,Lowest
Mixed,ResNet50,Gaussian Blur 3,2024-11-04 23:36:47.813523,2071.9828839302063,1,0.7895,0.6661247611045837,0.8331584470094439,0.794,0.8131080389144907,1000.0,0.8710601719197708,0.912,0.8910600879335614,1000.0,0.6753130590339893,0.755,0.7129367327667612,1000.0,0.5980565371024735,0.677,0.6350844277673546,1000.0,0.7722048066875653,0.739,0.7552376085845681,1000.0,0.7823383084577115,0.629,0.6973392461197339,1000.0,0.8391959798994975,0.835,0.8370927318295739,1000.0,0.8265402843601896,0.872,0.848661800486618,1000.0,0.8221024258760108,0.915,0.8660672030288689,1000.0,0.9285714285714286,0.767,0.8400876232201534,1000.0,0.7948541448918081,0.7895,0.7896675500651684,10000.0,0.7948541448918081,0.7895,0.7896675500651684,10000.0,Lowest
Mixed,ResNet50,Gaussian Blur 4,2024-11-04 23:36:55.120412,2071.9828839302063,1,0.776,0.7148408889770508,0.8304721030042919,0.774,0.8012422360248447,1000.0,0.876604146100691,0.888,0.8822652757078987,1000.0,0.660427807486631,0.741,0.6983977379830348,1000.0,0.5694330320460148,0.693,0.625169147496617,1000.0,0.7469635627530364,0.738,0.7424547283702214,1000.0,0.7823834196891192,0.604,0.6817155756207675,1000.0,0.8383110195674562,0.814,0.8259766615930999,1000.0,0.8246124031007752,0.851,0.8375984251968505,1000.0,0.7949609035621199,0.915,0.8507670850767085,1000.0,0.9251870324189526,0.742,0.823529411764706,1000.0,0.7849355429729089,0.776,0.7769116284834748,10000.0,0.7849355429729088,0.776,0.7769116284834748,10000.0,Lowest
Mixed,ResNet50,Gaussian Blur 5,2024-11-04 23:37:03.211478,2071.9828839302063,1,0.7333,0.862988293170929,0.8055555555555556,0.725,0.7631578947368423,1000.0,0.8831725616291533,0.824,0.8525607863424727,1000.0,0.6145922746781116,0.716,0.661431870669746,1000.0,0.4985815602836879,0.703,0.583402489626556,1000.0,0.6894230769230769,0.717,0.7029411764705882,1000.0,0.7496360989810772,0.515,0.6105512744516894,1000.0,0.8212719298245614,0.749,0.7834728033472804,1000.0,0.8350622406639004,0.805,0.819755600814664,1000.0,0.7238095238095238,0.912,0.8070796460176992,1000.0,0.9149519890260632,0.667,0.7715442452284558,1000.0,0.7536056811374711,0.7333,0.7355897787705994,10000.0,0.7536056811374711,0.7333,0.7355897787705994,10000.0,Mid-Range
Mixed,ResNet50,Gaussian Noise 1,2024-11-04 23:37:10.327246,2071.9828839302063,1,0.8003,0.6508167386054993,0.8196078431372549,0.836,0.8277227722772277,1000.0,0.8217391304347826,0.945,0.8790697674418605,1000.0,0.7431749241658241,0.735,0.7390648567119156,1000.0,0.6857798165137615,0.598,0.6388888888888888,1000.0,0.8300970873786407,0.684,0.75,1000.0,0.7354771784232366,0.709,0.7219959266802444,1000.0,0.7901234567901234,0.896,0.8397375820056233,1000.0,0.7817083692838654,0.906,0.8392774432607689,1000.0,0.912008281573499,0.881,0.896236012207528,1000.0,0.8817787418655098,0.813,0.845993756503642,1000.0,0.8001494829566498,0.8003,0.79779870059777,10000.0,0.8001494829566497,0.8003,0.7977987005977698,10000.0,Lowest
Mixed,ResNet50,Gaussian Noise 2,2024-11-04 23:37:17.782830,2071.9828839302063,1,0.7902,0.6810942888259888,0.8146679881070367,0.822,0.8183175709308113,1000.0,0.8138528138528138,0.94,0.8723897911832946,1000.0,0.7473903966597077,0.716,0.7313585291113381,1000.0,0.6874251497005988,0.574,0.6256130790190736,1000.0,0.8110709987966306,0.674,0.736209721463681,1000.0,0.7302083333333333,0.701,0.7153061224489796,1000.0,0.7460580912863071,0.899,0.8154195011337868,1000.0,0.7751072961373391,0.903,0.8341801385681293,1000.0,0.903023983315954,0.866,0.8841245533435426,1000.0,0.8743228602383532,0.807,0.8393135725429017,1000.0,0.7903127911428074,0.7902,0.787223257974554,10000.0,0.7903127911428075,0.7902,0.7872232579745538,10000.0,Mid-Range
Mixed,ResNet50,Gaussian Noise 3,2024-11-04 23:37:25.256059,2071.9828839302063,1,0.7746,0.7398337125778198,0.8210633946830266,0.803,0.8119312436804853,1000.0,0.8127177700348432,0.933,0.8687150837988826,1000.0,0.7363834422657952,0.676,0.7049009384775808,1000.0,0.6716232961586122,0.542,0.5998893193137798,1000.0,0.7752941176470588,0.659,0.7124324324324325,1000.0,0.7219251336898396,0.675,0.6976744186046512,1000.0,0.6842105263157895,0.91,0.7811158798283262,1000.0,0.7681660899653979,0.888,0.823747680890538,1000.0,0.907051282051282,0.849,0.8770661157024793,1000.0,0.8609341825902336,0.811,0.8352214212152421,1000.0,0.7759369235401878,0.7746000000000001,0.7712694533944398,10000.0,0.7759369235401878,0.7746,0.7712694533944396,10000.0,Mid-Range
Mixed,ResNet50,Gaussian Noise 4,2024-11-04 23:37:32.584169,2071.9828839302063,1,0.7684,0.7664717435836792,0.8279457768508863,0.794,0.810617662072486,1000.0,0.8053402239448751,0.935,0.8653401203146691,1000.0,0.7513997760358343,0.671,0.7089276281035395,1000.0,0.6759493670886076,0.534,0.5966480446927375,1000.0,0.7718040621266428,0.646,0.7033206314643441,1000.0,0.7158006362672322,0.675,0.6948018528049408,1000.0,0.649645390070922,0.916,0.7601659751037344,1000.0,0.7627705627705628,0.881,0.8176334106728539,1000.0,0.908590308370044,0.825,0.8647798742138365,1000.0,0.8548728813559322,0.807,0.8302469135802469,1000.0,0.772411898488154,0.7684000000000001,0.7652482113023389,10000.0,0.772411898488154,0.7684,0.7652482113023389,10000.0,Mid-Range
