strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Mixed,ResNet50,Contrast 5,2024-11-04 09:52:06.745491,3906.618020772934,1,0.155,3.687965154647827,0.1100422678909779,0.755,0.1920875206716702,1000.0,0.0,0.0,0.0,1000.0,0.2260869565217391,0.026,0.0466367713004484,1000.0,0.2180094786729857,0.092,0.1293952180028129,1000.0,0.2277691107644305,0.292,0.2559158632778264,1000.0,0.0,0.0,0.0,1000.0,0.3260869565217391,0.015,0.02868068833652,1000.0,1.0,0.007,0.0139026812313803,1000.0,0.2867298578199052,0.363,0.3203883495145631,1000.0,0.0,0.0,0.0,1000.0,0.2394724628191777,0.155,0.0987007092335221,10000.0,0.2394724628191777,0.155,0.0987007092335221,10000.0
Mixed,ResNet50,Defocus Blur 1,2024-11-04 09:52:12.566708,3906.618020772934,1,0.809,0.6478732228279114,0.7678883071553229,0.88,0.8201304753028891,1000.0,0.952,0.833,0.8885333333333333,1000.0,0.7829698857736241,0.754,0.7682119205298014,1000.0,0.7171361502347418,0.611,0.6598272138228941,1000.0,0.8610129564193169,0.731,0.7906976744186046,1000.0,0.7127172918572735,0.779,0.7443860487338749,1000.0,0.9375,0.78,0.8515283842794761,1000.0,0.7491694352159468,0.902,0.8185117967332124,1000.0,0.8429368029739777,0.907,0.873795761078998,1000.0,0.8225225225225226,0.913,0.8654028436018958,1000.0,0.8145853352152725,0.8089999999999999,0.808102545183498,10000.0,0.8145853352152727,0.809,0.8081025451834979,10000.0
Mixed,ResNet50,Defocus Blur 2,2024-11-04 09:52:18.471028,3906.618020772934,1,0.7974,0.6845477819442749,0.7700440528634361,0.874,0.818735362997658,1000.0,0.9576968272620446,0.815,0.8806050783360346,1000.0,0.743614931237721,0.757,0.7502477700693756,1000.0,0.6746463547334058,0.62,0.6461698801459093,1000.0,0.8435689455388181,0.728,0.7815351583467527,1000.0,0.7078972407231209,0.744,0.7254997562164798,1000.0,0.9374201787994892,0.734,0.8233314638250141,1000.0,0.7608510638297873,0.894,0.8220689655172415,1000.0,0.8135593220338984,0.912,0.85997171145686,1000.0,0.8265682656826568,0.896,0.8598848368522074,1000.0,0.8035867182704377,0.7974,0.7968049983763532,10000.0,0.8035867182704378,0.7974,0.7968049983763534,10000.0
Mixed,ResNet50,Defocus Blur 3,2024-11-04 09:52:24.260892,3906.618020772934,1,0.7764,0.7460360527038574,0.7584973166368515,0.848,0.8007554296506137,1000.0,0.956043956043956,0.783,0.8609125893347993,1000.0,0.6999076638965835,0.758,0.7277964474315891,1000.0,0.6264189886480909,0.607,0.616556627729812,1000.0,0.8259345794392523,0.707,0.7618534482758621,1000.0,0.6946050096339114,0.721,0.7075564278704612,1000.0,0.9374130737134908,0.674,0.7841768470040721,1000.0,0.7557840616966581,0.882,0.8140286109829257,1000.0,0.7777777777777778,0.917,0.8416704910509408,1000.0,0.8241444866920152,0.867,0.8450292397660819,1000.0,0.7856526914178587,0.7764,0.7760336159097159,10000.0,0.7856526914178589,0.7764,0.7760336159097158,10000.0
Mixed,ResNet50,Defocus Blur 4,2024-11-04 09:52:29.611492,3906.618020772934,1,0.7533,0.8268759846687317,0.7524841915085817,0.833,0.7906976744186046,1000.0,0.9519595448798988,0.753,0.8408710217755444,1000.0,0.656140350877193,0.748,0.6990654205607477,1000.0,0.5754189944134078,0.618,0.5959498553519769,1000.0,0.8031212484993998,0.669,0.7299509001636663,1000.0,0.683,0.683,0.683,1000.0,0.9374045801526718,0.614,0.7419939577039275,1000.0,0.7506584723441615,0.855,0.7994389901823281,1000.0,0.7445077298616761,0.915,0.8209959623149394,1000.0,0.8187984496124031,0.845,0.8316929133858267,1000.0,0.7673493562149395,0.7533,0.7533656695857562,10000.0,0.7673493562149393,0.7533,0.7533656695857561,10000.0
Mixed,ResNet50,Defocus Blur 5,2024-11-04 09:52:35.338759,3906.618020772934,1,0.6872,1.0497071743011477,0.7031674208144797,0.777,0.7382422802850357,1000.0,0.9642857142857144,0.648,0.7751196172248804,1000.0,0.5626959247648903,0.718,0.6309314586994728,1000.0,0.4827315541601256,0.615,0.5408970976253298,1000.0,0.7317676143386898,0.592,0.6545052515201768,1000.0,0.6211640211640211,0.587,0.603598971722365,1000.0,0.9087523277467412,0.488,0.635003253090436,1000.0,0.7523992322456814,0.784,0.7678746327130265,1000.0,0.6440677966101694,0.912,0.7549668874172186,1000.0,0.8127705627705628,0.751,0.7806652806652806,1000.0,0.7183802168901076,0.6872,0.6881804730963221,10000.0,0.7183802168901076,0.6872,0.6881804730963222,10000.0
Mixed,ResNet50,Elastic 1,2024-11-04 09:52:41.188769,3906.618020772934,1,0.7652,0.8049420118331909,0.7163299663299664,0.851,0.7778793418647167,1000.0,0.9535452322738386,0.78,0.858085808580858,1000.0,0.6888273314866112,0.746,0.7162746039366299,1000.0,0.6427015250544662,0.59,0.6152241918665275,1000.0,0.7983682983682984,0.685,0.73735199138859,1000.0,0.7117117117117117,0.711,0.7113556778389194,1000.0,0.9148648648648648,0.677,0.77816091954023,1000.0,0.7314974182444062,0.85,0.786308973172988,1000.0,0.7764192139737991,0.889,0.828904428904429,1000.0,0.8016528925619835,0.873,0.8358066060315941,1000.0,0.7735918454869946,0.7652,0.7645352543125483,10000.0,0.7735918454869946,0.7652,0.7645352543125482,10000.0
Mixed,ResNet50,Elastic 2,2024-11-04 09:52:46.984260,3906.618020772934,1,0.7612,0.801115095615387,0.727580372250423,0.86,0.7882676443629698,1000.0,0.9483793517406964,0.79,0.8619749045280961,1000.0,0.6899810964083176,0.73,0.7094266277939747,1000.0,0.608421052631579,0.578,0.5928205128205128,1000.0,0.8046511627906977,0.692,0.7440860215053762,1000.0,0.681,0.681,0.681,1000.0,0.9251040221914008,0.667,0.7751307379430564,1000.0,0.7284263959390863,0.861,0.7891842346471126,1000.0,0.7793345008756567,0.89,0.830999066293184,1000.0,0.8050373134328358,0.863,0.8330115830115831,1000.0,0.7697915268260693,0.7612,0.7605901332905864,10000.0,0.7697915268260693,0.7612,0.7605901332905867,10000.0
Mixed,ResNet50,Elastic 3,2024-11-04 09:52:52.805713,3906.618020772934,1,0.7495,0.8369388580322266,0.7236051502145923,0.843,0.7787528868360277,1000.0,0.9476309226932668,0.76,0.8435072142064373,1000.0,0.6612318840579711,0.73,0.6939163498098859,1000.0,0.5817825661116552,0.594,0.5878278080158338,1000.0,0.779783393501805,0.648,0.7078099399235389,1000.0,0.6731898238747553,0.688,0.6805143422354104,1000.0,0.9317211948790896,0.655,0.7692307692307694,1000.0,0.7293298520452568,0.838,0.7798976268031643,1000.0,0.766923736075407,0.895,0.8260267651130595,1000.0,0.8146718146718147,0.844,0.8290766208251473,1000.0,0.7609870338125615,0.7495,0.7496560322999275,10000.0,0.7609870338125614,0.7495,0.7496560322999275,10000.0
Mixed,ResNet50,Elastic 4,2024-11-04 09:52:58.630310,3906.618020772934,1,0.728,0.911828637123108,0.6949711459192086,0.843,0.761861726163579,1000.0,0.9436241610738256,0.703,0.8057306590257879,1000.0,0.6584905660377358,0.698,0.6776699029126213,1000.0,0.555765595463138,0.588,0.5714285714285713,1000.0,0.7593643586833144,0.669,0.7113237639553429,1000.0,0.6395233366434955,0.644,0.6417538614848032,1000.0,0.9037037037037036,0.61,0.7283582089552239,1000.0,0.7138018628281118,0.843,0.7730398899587345,1000.0,0.759581881533101,0.872,0.8119180633147114,1000.0,0.7848837209302325,0.81,0.7972440944881889,1000.0,0.7413710332815866,0.728,0.7280328741687565,10000.0,0.7413710332815867,0.728,0.7280328741687565,10000.0
Mixed,ResNet50,Elastic 5,2024-11-04 09:53:04.442921,3906.618020772934,1,0.7065,1.0012458562850952,0.6666666666666666,0.838,0.7425786442179885,1000.0,0.9604261796042618,0.631,0.7616173808086905,1000.0,0.6882168925964547,0.66,0.6738131699846861,1000.0,0.5279138099902057,0.539,0.5333993072736269,1000.0,0.7262313860252004,0.634,0.6769887880405766,1000.0,0.6076421248835042,0.652,0.6290400385914134,1000.0,0.8610729023383769,0.626,0.72495657209033,1000.0,0.6903015484922576,0.847,0.7606645711719803,1000.0,0.7418213969938108,0.839,0.7874237447207882,1000.0,0.7432558139534884,0.799,0.7701204819277109,1000.0,0.7213548721544227,0.7065,0.7060602698827791,10000.0,0.7213548721544227,0.7065,0.7060602698827791,10000.0
Mixed,ResNet50,Fog 1,2024-11-04 09:53:10.237773,3906.618020772934,1,0.8057,0.6507856845855713,0.7517064846416383,0.881,0.8112338858195213,1000.0,0.9569266589057044,0.822,0.8843464228079613,1000.0,0.7612387612387612,0.762,0.7616191904047975,1000.0,0.7051428571428572,0.617,0.6581333333333335,1000.0,0.822246455834242,0.754,0.7866458007303078,1000.0,0.7371031746031746,0.743,0.7400398406374502,1000.0,0.9355231143552312,0.769,0.8441273326015368,1000.0,0.7948028673835126,0.887,0.8383742911153119,1000.0,0.8132743362831858,0.919,0.8629107981220657,1000.0,0.8209090909090909,0.903,0.8600000000000001,1000.0,0.8098873801297397,0.8057000000000001,0.8047430895572285,10000.0,0.8098873801297398,0.8057,0.8047430895572286,10000.0
Mixed,ResNet50,Fog 2,2024-11-04 09:53:16.042498,3906.618020772934,1,0.7623,0.777182936668396,0.7102177554438861,0.848,0.7730173199635368,1000.0,0.9589552238805972,0.771,0.8547671840354768,1000.0,0.6721461187214612,0.736,0.7026252983293556,1000.0,0.5933962264150944,0.629,0.6106796116504855,1000.0,0.7479757085020243,0.739,0.7434607645875251,1000.0,0.7514450867052023,0.65,0.6970509383378015,1000.0,0.9108367626886146,0.664,0.768074031231926,1000.0,0.820079522862823,0.825,0.8225324027916251,1000.0,0.7202797202797203,0.927,0.8106689986882378,1000.0,0.8580246913580247,0.834,0.8458417849898581,1000.0,0.7743356816857447,0.7623,0.7628718334605828,10000.0,0.7743356816857448,0.7623,0.7628718334605827,10000.0
Mixed,ResNet50,Fog 3,2024-11-04 09:53:22.612184,3906.618020772934,1,0.6927,0.9829878211021424,0.6496865203761756,0.829,0.7284710017574693,1000.0,0.972463768115942,0.671,0.7940828402366864,1000.0,0.5849557522123894,0.661,0.6206572769953052,1000.0,0.4825628548256285,0.595,0.5329153605015674,1000.0,0.6355051935788479,0.673,0.6537153958232153,1000.0,0.754054054054054,0.558,0.6413793103448276,1000.0,0.8793103448275862,0.561,0.684981684981685,1000.0,0.8368479467258602,0.754,0.7932667017359286,1000.0,0.6151249155975692,0.911,0.7343812978637647,1000.0,0.8380281690140845,0.714,0.7710583153347731,1000.0,0.7248539519328137,0.6927000000000001,0.6954909185575223,10000.0,0.7248539519328138,0.6927,0.6954909185575224,10000.0
Mixed,ResNet50,Fog 4,2024-11-04 09:53:28.277048,3906.618020772934,1,0.611,1.2651296854019165,0.5975903614457831,0.744,0.6628062360801782,1000.0,0.9663120567375888,0.545,0.6969309462915602,1000.0,0.5189982728842832,0.601,0.5569972196478221,1000.0,0.3821656050955414,0.6,0.4669260700389105,1000.0,0.543010752688172,0.606,0.5727788279773157,1000.0,0.6627565982404692,0.452,0.5374554102259215,1000.0,0.8489483747609943,0.444,0.5830597504924492,1000.0,0.8504551365409623,0.654,0.7394007914075749,1000.0,0.5274660366213821,0.893,0.6632008911994058,1000.0,0.8397058823529412,0.571,0.6797619047619048,1000.0,0.6737409077368117,0.611,0.6159318048123044,10000.0,0.6737409077368118,0.611,0.6159318048123043,10000.0
Mixed,ResNet50,Fog 5,2024-11-04 09:53:34.128551,3906.618020772934,1,0.4328,1.973086953163147,0.5046382189239332,0.544,0.523580365736285,1000.0,0.9518072289156626,0.237,0.3795036028823058,1000.0,0.3875715453802126,0.474,0.4264507422402159,1000.0,0.2464454976303317,0.624,0.3533408833522083,1000.0,0.3896987366375121,0.401,0.3952686052242484,1000.0,0.4499205087440381,0.283,0.3474524248004911,1000.0,0.7337278106508875,0.248,0.3707025411061285,1000.0,0.7944664031620553,0.402,0.5338645418326693,1000.0,0.400887573964497,0.813,0.5369881109643329,1000.0,0.7783505154639175,0.302,0.4351585014409222,1000.0,0.5637514039473048,0.4327999999999999,0.4302310319579807,10000.0,0.5637514039473048,0.4328,0.4302310319579807,10000.0
Mixed,ResNet50,Frost 1,2024-11-04 09:53:40.214044,3906.618020772934,1,0.7769,0.7983351349830627,0.6746806912096168,0.898,0.7704847704847706,1000.0,0.9657701711491442,0.79,0.869086908690869,1000.0,0.8148599269183922,0.669,0.7347611202635915,1000.0,0.6785714285714286,0.589,0.6306209850107066,1000.0,0.8582574772431729,0.66,0.746184284906727,1000.0,0.6906740535549399,0.748,0.7181949111857897,1000.0,0.9178082191780822,0.737,0.8175263449805878,1000.0,0.7378559463986599,0.881,0.8030993618960802,1000.0,0.7489779231398201,0.916,0.8241115609536663,1000.0,0.808256880733945,0.881,0.8430622009569378,1000.0,0.7895712718097201,0.7769,0.7757132449329726,10000.0,0.7895712718097202,0.7769,0.7757132449329727,10000.0
Mixed,ResNet50,Frost 2,2024-11-04 09:53:46.397943,3906.618020772934,1,0.7345,0.9626206159591676,0.5982384823848238,0.883,0.7132471728594506,1000.0,0.961038961038961,0.74,0.8361581920903954,1000.0,0.8277858176555717,0.572,0.6765227675931401,1000.0,0.6004016064257028,0.598,0.5991983967935871,1000.0,0.836441893830703,0.583,0.6870948733058337,1000.0,0.6582397003745318,0.703,0.6798839458413927,1000.0,0.903566710700132,0.684,0.7785998861696073,1000.0,0.7341880341880341,0.859,0.791705069124424,1000.0,0.6671619613670133,0.898,0.7655583972719522,1000.0,0.8017492711370262,0.825,0.8132084770823065,1000.0,0.7588812439102499,0.7344999999999999,0.734117717813209,10000.0,0.75888124391025,0.7345,0.734117717813209,10000.0
Mixed,ResNet50,Frost 3,2024-11-04 09:53:52.271758,3906.618020772934,1,0.6874,1.1530988216400146,0.5357361026267563,0.877,0.665149791429655,1000.0,0.958273381294964,0.666,0.7858407079646017,1000.0,0.8125,0.481,0.6042713567839196,1000.0,0.5008264462809917,0.606,0.5484162895927602,1000.0,0.7820895522388059,0.524,0.6275449101796409,1000.0,0.6649159663865546,0.633,0.6485655737704918,1000.0,0.8649025069637883,0.621,0.7229336437718278,1000.0,0.7679245283018868,0.814,0.7902912621359223,1000.0,0.587730870712401,0.891,0.7082670906200319,1000.0,0.8010526315789473,0.761,0.7805128205128204,1000.0,0.7275951986385096,0.6874,0.6881793446761671,10000.0,0.7275951986385096,0.6874,0.6881793446761671,10000.0
Mixed,ResNet50,Frost 4,2024-11-04 09:53:58.109057,3906.618020772934,1,0.6926,1.109904646873474,0.5518102372034956,0.884,0.679477325134512,1000.0,0.9633967789165446,0.658,0.7819370172311348,1000.0,0.8091353996737357,0.496,0.615003099814011,1000.0,0.5219260533104041,0.607,0.5612575127138234,1000.0,0.7570224719101124,0.539,0.6296728971962616,1000.0,0.6954595791805094,0.628,0.6600105097214923,1000.0,0.8550531914893617,0.643,0.7340182648401825,1000.0,0.7766990291262136,0.8,0.788177339901478,1000.0,0.5806451612903226,0.9,0.7058823529411764,1000.0,0.7772177419354839,0.771,0.7740963855421686,1000.0,0.7288365644036184,0.6926000000000001,0.6929532705036241,10000.0,0.7288365644036183,0.6926,0.6929532705036241,10000.0
Mixed,ResNet50,Frost 5,2024-11-04 09:54:04.012962,3906.618020772934,1,0.6479,1.2791768312454224,0.4973451327433628,0.843,0.6256029684601112,1000.0,0.9750830564784052,0.587,0.7328339575530586,1000.0,0.7685512367491166,0.435,0.5555555555555556,1000.0,0.4577075098814229,0.579,0.5112582781456954,1000.0,0.7121019108280254,0.559,0.6263305322128851,1000.0,0.7237026647966339,0.516,0.6024518388791593,1000.0,0.7912371134020618,0.614,0.6914414414414415,1000.0,0.802646085997795,0.728,0.7635028841111693,1000.0,0.5168860904407556,0.903,0.6574444848926101,1000.0,0.7574152542372882,0.715,0.73559670781893,1000.0,0.7002676055554868,0.6479000000000001,0.6502018649070617,10000.0,0.7002676055554868,0.6479,0.6502018649070617,10000.0
Mixed,ResNet50,Frosted Glass Blur 1,2024-11-04 09:54:12.609939,3906.618020772934,1,0.7364,0.9545993208885192,0.697092084006462,0.863,0.7712243074173368,1000.0,0.955290611028316,0.641,0.7672052663076002,1000.0,0.8224163027656477,0.565,0.6698280972139893,1000.0,0.6385836385836385,0.523,0.5750412314458493,1000.0,0.7635135135135135,0.678,0.7182203389830509,1000.0,0.6089108910891089,0.738,0.6672694394213381,1000.0,0.8453276047261009,0.787,0.8151216986017608,1000.0,0.6965572457966374,0.87,0.773677189862161,1000.0,0.7829383886255924,0.826,0.8038929440389294,1000.0,0.6984,0.873,0.7759999999999999,1000.0,0.7509030280135018,0.7363999999999999,0.7337480513292015,10000.0,0.7509030280135017,0.7364,0.7337480513292015,10000.0
Mixed,ResNet50,Frosted Glass Blur 2,2024-11-04 09:54:18.808327,3906.618020772934,1,0.7332,0.9530774354934692,0.6882591093117408,0.85,0.7606263982102908,1000.0,0.9451038575667656,0.637,0.7610513739545999,1000.0,0.8025387870239774,0.569,0.665886483323581,1000.0,0.6351981351981352,0.545,0.5866523143164692,1000.0,0.7704545454545455,0.678,0.721276595744681,1000.0,0.6158333333333333,0.739,0.6718181818181819,1000.0,0.8454746136865342,0.766,0.8037775445960126,1000.0,0.7018837018837019,0.857,0.7717244484466457,1000.0,0.780743565300286,0.819,0.7994143484626647,1000.0,0.6876971608832808,0.872,0.7689594356261024,1000.0,0.74731868096423,0.7332,0.7311187124499229,10000.0,0.7473186809642302,0.7332,0.7311187124499229,10000.0
Mixed,ResNet50,Frosted Glass Blur 3,2024-11-04 09:54:24.692975,3906.618020772934,1,0.7395,0.9253241419792176,0.7108333333333333,0.853,0.7754545454545455,1000.0,0.9588235294117649,0.652,0.7761904761904763,1000.0,0.7762836185819071,0.635,0.6985698569856986,1000.0,0.6037946428571429,0.541,0.570675105485232,1000.0,0.7584330794341676,0.697,0.7264200104220949,1000.0,0.6262093227792436,0.712,0.6663547028544688,1000.0,0.8701923076923077,0.724,0.7903930131004366,1000.0,0.7214345287739783,0.865,0.7867212369258754,1000.0,0.7465397923875432,0.863,0.8005565862708719,1000.0,0.7334479793637145,0.853,0.7887193712436431,1000.0,0.7505992134615104,0.7394999999999999,0.7380054904933344,10000.0,0.7505992134615103,0.7395,0.7380054904933343,10000.0
Mixed,ResNet50,Frosted Glass Blur 4,2024-11-04 09:54:30.657726,3906.618020772934,1,0.6607,1.2778472900390625,0.6177347242921013,0.829,0.7079419299743809,1000.0,0.9396551724137931,0.436,0.5956284153005464,1000.0,0.7996323529411765,0.435,0.5634715025906736,1000.0,0.5625744934445769,0.472,0.5133224578575313,1000.0,0.659729448491155,0.634,0.6466088730239673,1000.0,0.5495867768595041,0.665,0.6018099547511313,1000.0,0.7598752598752598,0.731,0.745158002038736,1000.0,0.6526315789473685,0.806,0.7212527964205817,1000.0,0.72117202268431,0.763,0.7414965986394558,1000.0,0.6036101083032491,0.836,0.70104821802935,1000.0,0.6866201938252494,0.6607,0.6537738748626355,10000.0,0.6866201938252494,0.6607,0.6537738748626354,10000.0
Mixed,ResNet50,Frosted Glass Blur 5,2024-11-04 09:54:36.493521,3906.618020772934,1,0.6668,1.2119712829589844,0.6188707280832095,0.833,0.7101449275362318,1000.0,0.9439655172413792,0.438,0.5983606557377049,1000.0,0.7732919254658385,0.498,0.6058394160583942,1000.0,0.5402542372881356,0.51,0.5246913580246914,1000.0,0.6704081632653062,0.657,0.6636363636363636,1000.0,0.5868210151380232,0.659,0.6208195949128593,1000.0,0.7806818181818181,0.687,0.7308510638297873,1000.0,0.6746370623398804,0.79,0.7277752187931827,1000.0,0.6789606035205364,0.81,0.7387140902872777,1000.0,0.6262948207171315,0.786,0.6971175166297118,1000.0,0.6894185891241259,0.6668,0.6617950205446205,10000.0,0.6894185891241258,0.6668,0.6617950205446205,10000.0
Mixed,ResNet50,Gaussian Blur 1,2024-11-04 09:54:41.939156,3906.618020772934,1,0.809,0.6476637125015259,0.7678883071553229,0.88,0.8201304753028891,1000.0,0.9530892448512586,0.833,0.8890074706510139,1000.0,0.7827442827442828,0.753,0.7675840978593271,1000.0,0.7142857142857143,0.61,0.6580366774541532,1000.0,0.8620283018867925,0.731,0.7911255411255411,1000.0,0.7142857142857143,0.78,0.745697896749522,1000.0,0.936374549819928,0.78,0.851063829787234,1000.0,0.7491694352159468,0.902,0.8185117967332124,1000.0,0.8429368029739777,0.907,0.873795761078998,1000.0,0.8226822682268227,0.914,0.8659403126480342,1000.0,0.814548462144576,0.8089999999999999,0.8080893859389926,10000.0,0.8145484621445761,0.809,0.8080893859389925,10000.0
Mixed,ResNet50,Gaussian Blur 2,2024-11-04 09:54:47.717663,3906.618020772934,1,0.7758,0.7502589225769043,0.7614761476147615,0.846,0.8015158692562766,1000.0,0.9526123936816524,0.784,0.8601206801974767,1000.0,0.6935041171088746,0.758,0.7243191591017679,1000.0,0.625,0.61,0.6174089068825911,1000.0,0.8271028037383178,0.708,0.7629310344827586,1000.0,0.6960309777347532,0.719,0.7073290703394,1000.0,0.9369747899159664,0.669,0.7806301050175029,1000.0,0.756244616709733,0.878,0.8125867653863952,1000.0,0.7772151898734178,0.921,0.843020594965675,1000.0,0.825381679389313,0.865,0.8447265625,1000.0,0.7851542715766789,0.7758,0.7754588748129845,10000.0,0.7851542715766789,0.7758,0.7754588748129844,10000.0
Mixed,ResNet50,Gaussian Blur 3,2024-11-04 09:54:53.574270,3906.618020772934,1,0.7499,0.8325806856155396,0.7531876138433515,0.827,0.7883698760724499,1000.0,0.9540816326530612,0.748,0.8385650224215246,1000.0,0.6482758620689655,0.752,0.6962962962962963,1000.0,0.567219152854512,0.616,0.5906040268456376,1000.0,0.7959667852906287,0.671,0.728160607704829,1000.0,0.6823770491803278,0.666,0.6740890688259108,1000.0,0.9387442572741196,0.613,0.7416817906836055,1000.0,0.7519929140832595,0.849,0.7975575387505871,1000.0,0.7355769230769231,0.918,0.8167259786476869,1000.0,0.820136852394917,0.839,0.8294611962432031,1000.0,0.7647559042720066,0.7499,0.7501511402491732,10000.0,0.7647559042720065,0.7499,0.7501511402491731,10000.0
Mixed,ResNet50,Gaussian Blur 4,2024-11-04 09:54:59.354062,3906.618020772934,1,0.7225,0.9290939569473268,0.7335800185013877,0.793,0.7621335896203749,1000.0,0.9552845528455284,0.705,0.8112773302646721,1000.0,0.6054365733113674,0.735,0.6639566395663957,1000.0,0.5271186440677966,0.622,0.5706422018348625,1000.0,0.7633769322235434,0.642,0.6974470396523629,1000.0,0.6701902748414377,0.634,0.6515930113052415,1000.0,0.9292929292929292,0.552,0.6925972396486826,1000.0,0.7565055762081785,0.814,0.7842003853564549,1000.0,0.6819866567828021,0.92,0.783312047679864,1000.0,0.8236493374108053,0.808,0.8157496214033316,1000.0,0.7446421495485777,0.7224999999999999,0.7232909106332243,10000.0,0.7446421495485775,0.7225,0.7232909106332243,10000.0
Mixed,ResNet50,Gaussian Blur 5,2024-11-04 09:55:05.241256,3906.618020772934,1,0.6459,1.1852102279663086,0.680568720379147,0.718,0.6987834549878346,1000.0,0.9696969696969696,0.576,0.7227101631116687,1000.0,0.5143487858719646,0.699,0.592623993217465,1000.0,0.4417582417582417,0.603,0.5099365750528541,1000.0,0.6780072904009721,0.558,0.6121777290181022,1000.0,0.6090909090909091,0.536,0.5702127659574469,1000.0,0.8881987577639752,0.429,0.5785569790964261,1000.0,0.7533539731682146,0.73,0.7414931437277806,1000.0,0.5672478206724783,0.911,0.6991557943207982,1000.0,0.8071593533487298,0.699,0.7491961414790997,1000.0,0.6909430822151602,0.6458999999999999,0.6474846739969478,10000.0,0.6909430822151602,0.6459,0.6474846739969476,10000.0
Mixed,ResNet50,Gaussian Noise 1,2024-11-04 09:55:10.917713,3906.618020772934,1,0.8085,0.6595825552940369,0.7839285714285714,0.878,0.8283018867924529,1000.0,0.9536723163841808,0.844,0.8954907161803713,1000.0,0.8122222222222222,0.731,0.7694736842105264,1000.0,0.7222222222222222,0.585,0.6464088397790054,1000.0,0.8573127229488704,0.721,0.7832699619771862,1000.0,0.6875,0.792,0.7360594795539033,1000.0,0.91289592760181,0.807,0.8566878980891719,1000.0,0.7464788732394366,0.901,0.8164929768917081,1000.0,0.8582375478927203,0.896,0.8767123287671232,1000.0,0.8038029386343993,0.93,0.8623087621696802,1000.0,0.8138273342574435,0.8085000000000001,0.8071206534411128,10000.0,0.8138273342574435,0.8085,0.8071206534411128,10000.0
Mixed,ResNet50,Gaussian Noise 2,2024-11-04 09:55:16.659902,3906.618020772934,1,0.8009,0.68021559715271,0.7896174863387978,0.867,0.8265014299332697,1000.0,0.9537037037037036,0.824,0.8841201716738197,1000.0,0.8205128205128205,0.704,0.7578040904198062,1000.0,0.7198492462311558,0.573,0.6380846325167038,1000.0,0.8225255972696246,0.723,0.7695582756785524,1000.0,0.6891651865008881,0.776,0.7300094073377233,1000.0,0.8788522848034006,0.827,0.8521380731581658,1000.0,0.7429752066115702,0.899,0.8135746606334842,1000.0,0.86328125,0.884,0.8735177865612649,1000.0,0.7740863787375415,0.932,0.8457350272232306,1000.0,0.8054569160709504,0.8009000000000001,0.799104355513602,10000.0,0.8054569160709503,0.8009,0.799104355513602,10000.0
Mixed,ResNet50,Gaussian Noise 3,2024-11-04 09:55:23.019614,3906.618020772934,1,0.7834,0.7550112009048462,0.7928772258669166,0.846,0.8185776487663279,1000.0,0.9550295857988166,0.807,0.8747967479674797,1000.0,0.8361075544174136,0.653,0.7332959011791129,1000.0,0.7038961038961039,0.542,0.6124293785310736,1000.0,0.8013172338090011,0.73,0.7639979068550498,1000.0,0.6483704974271012,0.756,0.6980609418282548,1000.0,0.8568421052631578,0.814,0.8348717948717949,1000.0,0.7221311475409836,0.881,0.7936936936936937,1000.0,0.8625123639960435,0.872,0.8672302337145698,1000.0,0.7294761532447225,0.933,0.8187801667397983,1000.0,0.7908559971260261,0.7834,0.7815734414147155,10000.0,0.7908559971260261,0.7834,0.7815734414147155,10000.0
Mixed,ResNet50,Gaussian Noise 4,2024-11-04 09:55:29.141459,3906.618020772934,1,0.7724,0.7892880439758301,0.7996146435452793,0.83,0.8145240431795878,1000.0,0.948626045400239,0.794,0.8644529123571039,1000.0,0.8270777479892761,0.617,0.706758304696449,1000.0,0.6925064599483204,0.536,0.6042841037204059,1000.0,0.772972972972973,0.715,0.7428571428571429,1000.0,0.6468561584840654,0.751,0.6950485886163813,1000.0,0.8267477203647416,0.816,0.8213387015601409,1000.0,0.7093117408906883,0.876,0.7838926174496644,1000.0,0.8471400394477318,0.859,0.8530287984111221,1000.0,0.7248636009353079,0.93,0.8147174770039423,1000.0,0.7795717129978623,0.7724,0.7700902689851941,10000.0,0.7795717129978622,0.7724,0.770090268985194,10000.0
